job_title,job_role,company,job_location,job_summary,post_date,today,job_salary,job_url
Data Scientist,Data Scientist,Tanla Solutions,"Madhapur, Hyderabad, Telangana",Challenging and fun work environment solving meaningful real-life business problems - you will never have a boring day at the office..World-class team who love solving tough problems and have a bias for action. Tanla is an equal opportunity employer.,Posted 30+ days ago,2023-03-08,?,https://in.indeed.com/rc/clk?jk=00887656d6b1e5ef&fccid=63e407d2abee24a0&vjs=3
"Associate, Data Scientist, Data Strategies and Solutions",Data Scientist,BlackRock,"Gurgaon, Gurugram, Haryana","Work with Portfolio Managers and Researchers to answer Investment hypothesis across Asset Classes, Investment strategies and Sectors .Investigate new trends and business areas, working across a wide variety of industries on a range of topics that are important to the global investment community .Develop and use knowledge of technology to design innovative approaches to solve data-related challenges .Create summaries, data visualizations, algorithms, models, written analyses, and other presentations of work performed .Manage time and tasks to meet deadlines for stakeholders in time-sensitive projects .Participate in internal and external meetings to review results of work performed .Deliver on day-to-day activities of a project including interaction with other team members and stakeholders .Transform large structured and unstructured data sets into actionable insights .Assist in the identification and evaluation of data sources and vendors .Create new data assets including those sourced through web scraping .Participate in brainstorming meetings to design, execute, and deliver novel solutions for investment debates .Partner with researchers to deliver analytical solutions to support investment decision making",Posted 30+ days ago,2023-03-08,?,https://in.indeed.com/rc/clk?jk=2ff93f9c90fd17ff&fccid=58c732f14833248a&vjs=3
Data Scientists,Data Scientist,Xtage Labs,India,"Has a very strong knowledge of statistics, especially Multiple Linear Regression.Has worked on one or more Regression problems on the job.Can work on both R and Python as per project requirement.Is able to explain the projects he/she has worked on with a clear understanding of the business goals.Experience of developing data stories on Tableau, R Shiny and/or Power BI.Has good command over written and verbal communication in English.Is confident and empathetic.Is not afraid to ask questions",Posted 30+ days ago,2023-03-08,?,https://in.indeed.com/rc/clk?jk=7f0a0cca40180fa1&fccid=84f8746ebb43de6b&vjs=3
Data Science - Lead Data Scientist,Data Scientist,Jet2 Travel Technologies,"Pune, Maharashtra",Be Present .Take Responsibility .Create Memories .Work As One Team,Posted 5 days ago,2023-03-08,?,https://in.indeed.com/rc/clk?jk=d3ab34893d1b3858&fccid=5000428cdc8e57a6&vjs=3
Data Scientist,Data Scientist,IQM Corporation,"Ahmedabad, Gujarat",Implement algorithms to solve analytical problems and generate insights . Develop and refine algorithms for Machine Learning from large datasets . Represent data and outcomes in an insightful way for stakeholders . Write efficient programs involving either offline or online Machine Learning models connected to other modules . Be open to learning new technologies . Collaborate with team members in building products,Posted 30+ days ago,2023-03-08,?,https://in.indeed.com/rc/clk?jk=e0ee65e12e5dbae1&fccid=6763172742c03bad&vjs=3
Programme Manager - Data Science (Remote),Data Scientist,eduCLaaS,"Hyderabad, Telangana","Degree with equivalent professional experience in education space, plus relevant postgraduate qualification..With at least 5 years of higher education programme management in Institutes of Higher Learning (University).Should be a subject matter expert in Data Science/Artificial Intelligence",Posted 14 days ago,2023-03-08,"₹92,000 - ₹1,22,000 a month",https://in.indeed.com/company/Lithan-Academy/jobs/Programme-Manager-13c97a0160bb02b9?fccid=6dff6b8f30346964&vjs=3
Data Scientist Power BI,Data Scientist,Cranium IT Inc,"Bengaluru, Karnataka",Flexible shift,Posted 12 days ago,2023-03-08,?,https://in.indeed.com/company/Cranium-IT-Inc/jobs/Data-Scientist-Power-Bi-5663f5aaebabdbe2?fccid=7f978265ffb622de&vjs=3
Associate Data Scientist - Chennai,Data Scientist,Revol Process Solutions,"Chennai, Tamil Nadu","Associate Data Scientist - Chennai.Experience: 3-12 Years.Qualification: B.E, B.Tech, M.E, M.Tech, M.C.A.Location: Chennai.Develops analytics models using specialized tools based on the business problem and data available. Identifies the right set of models and develops the right code / package to execute them Evaluates the validity of the model (both scientifically as well as from a business perspective) Support the Data Science Team in design and execution of analytics projects Work with stakeholders and subject matter experts to complete tasks and deliverables on projects Working collaboratively across multiple sets of stakeholders - business SMEs, IT, Data teams, Analytics resources, etc. to deliver on project deliverables and tasks Identify actionable insights that directly address challenges / opportunities Articulate business insights and recommendations (based on model output) to respective stakeholders Understanding business KPI's, frameworks and drivers for performance .Modelling and Technology Skills: Deep expertise in machine learning techniques. .Advanced Machine learning techniques: Decision Trees, Neural Networks, Deep Learning, Support Vector Machines, Clustering, Bayesian Networks, Reinforcement Learning, Feature Reduction / engineering, Anomaly deduction, Natural Language Processing (incl. Theme deduction, sentiment analysis, Topic Modeling), Natural Language Generation . Strong experience in specialized analytics tools and technologies: Python, NLP, IP, DL, SPSS.  Spotfire, Tableau, Qlickview.  For Operations Research (AIMS, Cplex, Matlab).  Awareness of Data Bricks, Apache Spark, Hadoop.  Awareness of Agile / Scrum ways of working",Posted 30+ days ago,2023-03-08,?,https://in.indeed.com/rc/clk?jk=f91baa2beec4fb2d&fccid=1de213afb2985bf0&vjs=3
Jr Data Scientist,Data Scientist,Sciera,"Chennai, Tamil Nadu",Identify valuable data sources and automate collection processes.    ...      Undertake preprocessing of structured and unstructured data.    ...      Analyze large amounts of information to discover trends and patterns.    ...      Build predictive models and machine-learning algorithms.    ...      Combine models through ensemble modeling.    ...      Present information using data visualization techniques.    ...      Propose solutions and strategies to business challenges.    . Collaborate with engineering and product development teams,Posted 30+ days ago,2023-03-08,?,https://in.indeed.com/rc/clk?jk=24795e2f2ff9f550&fccid=df90fe78a4f0126e&vjs=3
Data Scientist 1,Data Scientist,Kinara Capital,"Bengaluru, Karnataka",Bengaluru.      ..       Data Science & Engineering.      ..       Report to: Senior Data Scientist,Posted 30+ days ago,2023-03-08,?,https://in.indeed.com/rc/clk?jk=f86b9599d29861f8&fccid=f88cfbb7c87d526d&vjs=3
Senior Data Scientist,Data Scientist,Bento Labs,"Hyderabad, Telangana","Identify value in the data we have.Undertake preprocessing of structured and unstructured data.Explore various channel to get additional data to support the analytics and models.Analyze large amounts of information to discover trends and patterns.Build predictive models and machine-learning algorithms.Present information using data visualization techniques.Design, experiment and evaluate ML solutions.Recommend new product ideas to us.Strategise with Engineering, Product teams for building & implementing new products",Posted 30+ days ago,2023-03-08,"₹6,00,000 - ₹8,00,000 a year",https://in.indeed.com/company/AssetMonk-Pvt-Ltd/jobs/Senior-Data-Scientist-26b3f02b767cd9e2?fccid=f9de56aea0336f6f&vjs=3
Data Scientist (Computer Vision),Data Scientist,Sciffer,"Baner, Pune, Maharashtra","Research, design, implement & evaluate novel computer vision models.Work on large-scale datasets, focusing on creating scalable & accurate computer vision systems.Collaborate with the team from prototyping to production.Key Project Objectives - face recognition, object detection, identifying emotions scenes, sensor compliance, etc.",Posted 30+ days ago,2023-03-08,?,https://in.indeed.com/rc/clk?jk=bede80f298e24424&fccid=32bbb8b2976f027f&vjs=3
Data Science Internship,Data Scientist,edyst,"Hyderabad, Telangana",Morning shift,Posted 30+ days ago,2023-03-08,"₹8,086 - ₹23,097 a month",https://in.indeed.com/company/Edyst/jobs/Data-Science-Internship-1068b9a699319db0?fccid=bc7d02156c6b088b&vjs=3
Associate Data Scientist – Computational Biology,Data Scientist,Corteva,"Hyderabad, Telangana","Design and execute genomics experiments, analyses, design pipelines and workflows to solve complex biological problems..Integrate and analyze multiple datatypes in the context of experimental observations with a goal towards formulating testable hypothesis..Applying innovative computational methods and influence adoption of omics strategies for multiscale genomics and molecular analytics in plant systems. .Collaborate with multi-disciplinary teams for experimental design, genomic data generation and analyses to influence the discovery by identifying novel patterns..Have expertise in predictive algorithms and methods for understanding genes, promoters, and other regulatory elements in complex eukaryotic genomes..Ability to design and analyze large scale data for specialized genomics technologies such as CAGEseq, single cell seq, ATACseq, Drop-seq, etc.Communicate the results, interpretations and conclusions of bioinformatics analysis projects including the confidence of predictions and suggest relevant/ potential experiments for confirming computational analysis-based predictions..Follow emerging trends in genomics data analysis and maintain expertise in the application of genomic technologies. .Collaborate effectively in a team environment with individuals of all levels of experience.",Posted 7 days ago,2023-03-08,?,https://in.indeed.com/rc/clk?jk=4fca6a9d7ccbaa47&fccid=d2536e400fa1f147&vjs=3
Sr Data Scientist (NLP),Data Scientist,ServiceNow,"Hyderabad, Telangana","Collaborate with cross-functional teams to understand business requirements and use NLP and generative AI to enhance customer experiences. Design, develop and implement NLP and generative AI solutions for various projects and initiatives. Research and evaluate new NLP and generative AI technologies and techniques for ServiceNow’s customer-centric use cases. Develop prototypes and proof-of-concepts to demonstrate the capabilities of NLP and generative AI solutions. Prepare technical documentation and presentations to communicate NLP and generative AI solutions to both technical and non-technical stakeholders. Mentor and train junior team members on NLP and generative AI techniques and best practices",Posted 22 days ago,2023-03-08,?,https://in.indeed.com/rc/clk?jk=6af7073528215bf4&fccid=7442885bc0fa7c14&vjs=3
Analyst - Data Science,Data Scientist,Visa,"Mumbai, Maharashtra","Support and deliver data science engagements for India and South Asia clients. Execute on solution frameworks leveraging appropriate tools and techniques. Clearly communicate findings and recommendations, data-driven insights to clients and stakeholders. Ensure consistency, standards & quality control of data science work, with coding and project documentation up to date. Seek out opportunities to innovate by using Visa data, client data and non-traditional data fit for purpose to the needs of our clients. Enhance existing data science techniques by promoting new methodologies and best practices in the field",Posted 12 days ago,2023-03-08,?,https://in.indeed.com/rc/clk?jk=75424f72590158d1&fccid=a3f737e511d9fc8c&vjs=3
Data Science Strategic Analytics-Associate,Data Scientist,"JPMorgan Chase Bank, N.A.","Mumbai, Maharashtra","Partnering with business stakeholders to identify opportunities for leveraging advanced analytics .Embed analytics process in organizational decision making: descriptive, diagnostic and predictive and prescriptive analytics to drive better business outcomes .Building analytical frameworks for marketing measurement - A/B testing, campaign ROI, cost of acquisition modeling, lifetime value, etc. .In-depth data exploration and data mining to develop a deep understanding of client behavior .Contributing to and enhancing data models and feature stores and leveraging machine learning models and techniques to target opportunities and optimize processes .Developing tools and solutions to measure model performance over time and fostering a data-driven, innovative culture .Acting as a proxy product-owner and consultant to provide optimal data solutions for various business problem statements / pain-points and goals",Posted 4 days ago,2023-03-08,?,https://in.indeed.com/rc/clk?jk=69a16fb0b3178d23&fccid=c46d0116f6e69eae&vjs=3
Data Scientist,Data Scientist,SRM Technologies,"Chennai, Tamil Nadu","Have strong modeling and analytical skills and be able to work with large scale datasets.. Should be proficient in SQL and one of the programming languages for data analytics (Python, R, etc.) and Tableau. Previous experience in applying mathematical programming (LPs, MIPs) and/or machine learning (regression and classification) techniques to solve business problems.",Posted 30+ days ago,2023-03-08,?,https://in.indeed.com/rc/clk?jk=7a7b1dd8ae1ca90e&fccid=10fa8303d0f1ca66&vjs=3
Data Science Instructor,Data Scientist,Roboiotics Services,"Bhopal, Madhya Pradesh",1. Mentor future coders in data science.,Posted 14 days ago,2023-03-08,"₹5,00,000 - ₹10,00,000 a year",https://in.indeed.com/company/Roboiotics-Services/jobs/Data-Science-Instructor-3d8a571ebeae068d?fccid=a103523c4f18fd59&vjs=3
Data Scientist,Data Scientist,BEIING,"Delhi, Delhi","Work with the CTO to build the roadmap of data science function and set up the best practices.Collaborate with and influence leadership to ensure data science directly impacts strategy.Drive an organizational effort toward a better understanding of user needs and pain points, and propose solutions that data science can provide to further this goal.Build and deploy Machine Learning models in production systems.Building platforms from scratch to solve image recognition and context understanding problems, and also improving search.Work with large, complex data sets. Solve difficult, non-routine analysis problems, applying advanced analytical methods as needed.Conduct analysis that includes data gathering and requirements specification, processing, analysis, ongoing deliverables, and presentations.Develop comprehensive knowledge of data structures and metrics, advocating for changes, where needed for product development.Interact cross-functionally, making business recommendations (e.g., cost-benefit, forecasting, experiment analysis) with effective presentations of findings at multiple levels of stakeholders through visual displays of quantitative information.Research and develop analysis, forecasting, and optimization methods to improve the product quality.Build and prototype analysis pipelines iteratively to provide insights at scale.Building/maintaining of reports, dashboards, and metrics to monitor the performance of our products.Develop deep partnerships with engineering and product teams to deliver on major cross-functional measurements, testing, and modelling",Posted 30+ days ago,2023-03-08,"₹50,00,000 - ₹60,00,000 a year",https://in.indeed.com/rc/clk?jk=5e1362da4b0c2641&fccid=6ba8befd34d9a44f&vjs=3
SR Data Scientist,Data Scientist,Surya Systems,"Bengaluru, Karnataka","Position: SR Data Scientist .Location: Bangalore, Noida, Gurgoan, Remote .Client: Twitter .Long Term Contract position .Remote Till Covid ..Experience in applied data science, analytics, data storytelling. .• Write well documented code that can be shared and used across teams, and can scale to be used in existing products. SQL, Advanced Python or R (descriptive / predictive models), Tableau Visualization. Working knowledge of Hadoop, BigQuery, Presto, Vertica .• Apply your expertise in quantitative analysis, data mining, and the presentation of data to uncover unique actionable insights about customer service, health of public conversation and social media .• Inform, influence, support, and execute analysis that feeds into one of our many analytics domains - Customer analytics, product analytics, business operation analytics, cost analytics, media analytics, people analytics .• Select and deselect analytics priorities, insights and data based on ability to drive our desired outcomes .• Own the end to end process, from initiation to deployment, and through ongoing communication and collaboration, sharing of results to partners and leadership .• Mentor and create sense of community and learning environments for our global team of data analysts .Soft skills: .• Ability to communicate findings clearly to both technical and non-technical audiences and to effectively collaborate within cross-functional teams .• Working knowledge of agile framework and processes. .• You should be comfortable managing work plans, timelines and milestones .• You have a sense of urgency, move quickly and ship things .Bonus Points: .• You're experienced in metrics and experiment-driven development .• Experience in statistical methodology (multivariate, time-series, experimental design, data mining, etc.)",Posted 30+ days ago,2023-03-08,"₹36,00,000 a year",https://in.indeed.com/rc/clk?jk=6103851e720933d6&fccid=af1cebb7f11ae180&vjs=3
Data Scientist -1,Data Scientist,SatSure Analytics India,"Bengaluru, Karnataka",Design and implement framework for training and testing dataset ;and scenario creation,Posted 11 days ago,2023-03-08,?,https://in.indeed.com/rc/clk?jk=6ed8ab1af6252cf8&fccid=dd616958bd9ddc12&vjs=3
Data Science Trainer part time / monthly / hourly,Data Scientist,Digicrome Academy,Remote,Flexible schedule.Work from home,Posted 30+ days ago,2023-03-08,From ₹500 an hour,https://in.indeed.com/company/Digicrome-Academy/jobs/Data-Science-Trainer-0f32e801f51551ee?fccid=3ec51a751b7d89c2&vjs=3
CR/RTC-IN – Data Scientist/ Senior Data Scientist,Data Scientist,Bosch Group,"Bengaluru, Karnataka","Excellent analytical skills and a good mathematical background with deep mathematical understanding. Fluent in modern programming languages, such as C/C++ or Python. Experience in the field of Computer Vision (CNN) or Point Cloud Processing (PointNet) or NLP (Transformers).. Experience with deep learning toolkits like Pytorch or Tensorflow/Keras etc.. Well versed with MLOps tools and ecosystem, e.g., MLFlow, DVC etc.. Experience in developing software as part of a team e.g., writing high quality code with necessary unit test cases, Object oriented programming and experienced in peer code reviews.. Good communication skills.",Posted 21 days ago,2023-03-08,?,https://in.indeed.com/rc/clk?jk=b3edd5fee45ca20e&fccid=a2faf1301ac6ad4b&vjs=3
Data Scientist,Data Scientist,Hudson's Bay Company,"Bengaluru, Karnataka","A Data Scientist is responsible for building data science and machine learning solutions for our business stakeholders..Own a business problem and deliver end-to-end solution by applying advanced Machine.Learning algorithms and complex statistical models on large volumes of data..Support the team in demonstrating to business stakeholders the value of the solution..Collaborate with other team members in achieving data science outcomes and handle multiple products and initiatives..Follow industry best practices, stay up to date with and extend the state of the art in machine learning research and practice, drive innovation by contributing towards publications and patents..Promote and support company policies, procedures, mission, values, and standards of ethics and integrity.",Posted 12 days ago,2023-03-08,?,https://in.indeed.com/rc/clk?jk=229c2c4ff6db3cd8&fccid=fe5fae2f1befbc52&vjs=3
Data Scientist - Corporate Office,Data Scientist,Chaitanya India Fin Credit,"Bengaluru, Karnataka","Identifying pattern and early warning signals. .Discover and produce the best data visualizations for various stakeholders. Responsible for data mining of large, complex, and ambiguous data with the goal of generating insights. Identify problems and root causes that will aid in developing complete, validated solutions. Responsible for data analysis and interpretation using statistical techniques, and providing ongoing reports. Hypothesis testing, Descriptive and inferential statistics.. Perform identification, analysis, and interpretation of trends or patterns in complex data sets",Posted 15 days ago,2023-03-08,?,https://in.indeed.com/rc/clk?jk=dad8a3f97b2e349c&fccid=3be12e2e3697b193&vjs=3
IT Trainer - Data Science & Analytics,Data Scientist,Larsen & Toubro Limited,"Chennai, Tamil Nadu",Industry Type: Education & Training. .Functional Area: Talent Development. .Role Category: Training Professional / Talent Development Professional. .Role: Master Trainer / Training Specialist .Employment Type: Full Time / Contract / Third Party Contract .Years of Exp : 5 to 15 Yrs,Posted Today,2023-03-08,?,https://in.indeed.com/rc/clk?jk=66bdb1365a2c7045&fccid=4ed03476a1620afb&vjs=3
Intern-Data Analytics,Data Scientist,Merkle,"Pune, Maharashtra","Use statistical methods to analyze data and generate useful business reports. Analyze client data using EDA and provide actionable insights to improve processes and present them successfully to management using a reporting tool.. Use data to create AI&ML models to solve complex business problems. Provide support for ad hoc requests from the Business Users. Provide support for Analytics Processes monitoring and troubleshooting.. Identify, evaluate and implement external services and tools to support data validation and cleansing. Liaise with internal and external clients to fully understand data content. Gather, understand and document detailed business requirements using appropriate tools and techniques. Support in creating PowerPoints, reports, dashboards and models. Independently determine the appropriate approach for new assignments. Complete a variety of atypical assignments. Solve a range of straight forward problems. Builds knowledge of the organization, processes and customers",Posted 30+ days ago,2023-03-08,?,https://in.indeed.com/rc/clk?jk=2c6c7f7436ed5cc0&fccid=9de52fa9ca5b17cd&vjs=3
Data Scientist II,Data Scientist,Uber,"Hyderabad, Telangana","Develop statistical models/analysis and apply them to solve real-time problems;. Create practical data insights and solutions from Uber’s large datasets;. Employing a mastery of statistical analysis, including descriptive statistics, correlation, regression, and confidence intervals;. Designing metrics and developing SQL queries to generate reports; and. Own experimentation related to product development and partner with engineering, design, and product teams during the product development cycle",Posted 30+ days ago,2023-03-08,?,https://in.indeed.com/rc/clk?jk=682254fa82655917&fccid=f766f8bfbc3effb7&vjs=3
Data Scientist,Data Scientist,MindTickle,"Pune, Maharashtra","To perform the following: understanding problem statements, connecting the dots between high-level business statements and deep technology algorithms, crafting new systems and methods in the space of structured data mining, natural language processing, computer vision, speech technologies, robotics, or the internet of things, etc.. To be responsible for end-to-end production-level coding with data science and machine learning algorithms, unit and integration testing, deployment, optimization, and fine-tuning of models on the cloud, desktop, mobile, or edge, etc.. To learn in a continuous mode, upgrade and upskill along with publishing novel articles in journals and conference proceedings and/or filing patents, and be involved in evangelism activities and ecosystem development, etc.. To share knowledge, mentor colleagues, partners, and customers take sessions on artificial intelligence topics both online or in-person, participate in workshops, conferences, seminars/webinars as a speaker, instructor, demonstrator, or jury member, etc.. To design and develop high-volume, low-latency applications for mission-critical systems and deliver high availability and performance.. To collaborate within the product streams and team to bring best practices and leverage world-class tech stack.. To set up every essential (tracking / alerting) to make sure the infrastructure/software built is working as expected.. To search, collect and clean Data for analysis and setting up efficient storage and retrieval pipelines.",Posted 30+ days ago,2023-03-08,?,https://in.indeed.com/rc/clk?jk=964fe3b1ed710804&fccid=4e53e3859836b9dd&vjs=3
Data Science - Intern,Data Scientist,Ambee,"Bengaluru, Karnataka","We deal with a lot of data, including data pre-processing, writing intrinsic scripts, and automating pipelines.. Identify predictors and causes of customer/environment-related problems and implement novel approaches related to forecasting and prediction based on research and a lot of creative innovations welcomed.. Collaborate with multiple teams as an intern of quantitative analysis and where you develop solutions that utilize the highest standards of analytical rigor and data integrity",Posted 27 days ago,2023-03-08,?,https://in.indeed.com/rc/clk?jk=743ead5b5626b15f&fccid=f09cdc4c0f216cf2&vjs=3
Data Scientist,Data Scientist,STRYDO TECHNOLOGIES PVT.LTD,"Vellore, Tamil Nadu","We are looking for an expert in machine learning to help us extract value from our data. You will lead all the processes from data collection, cleaning, and pre-processing, to training models and deploying them to production..The ideal candidate will be passionate about artificial intelligence and stay up-to-date with the latest developments in the field.Job Type: Full-time.Salary: ₹15,000.00 per month",Posted 19 days ago,2023-03-08,"₹15,000 a month",https://in.indeed.com/company/STRYDO-TECHNOLOGIES-PVT.LTD/jobs/Data-Scientist-5a4346fae03b3ef3?fccid=b92f1429b4923fc4&vjs=3
AI Data Scientist,Data Scientist,Recruitment Smart,"Ahmedabad, Gujarat","Collaborate with client stakeholders to understand and frame business requests, determine how best to leverage machine learning and advanced analytic methods (Ensemble models, Decision trees and Neural networks; Operations research; Statistical modeling such as multivariate techniques) to support business objectives",Posted 30+ days ago,2023-03-08,?,https://in.indeed.com/rc/clk?jk=bc1545092e0e9e0e&fccid=31afb6325f4b11ea&vjs=3
Data Scientist,Data Scientist,SrinSoft,India,"Experience in building predictive algorithms.Excellent understanding of machine learning techniques and algorithms such as decision forests, logistic regression, k-means clustering, etc..Understanding of high-performance ML algorithms (SVM's, gradient boosted decision trees, deep neural networks, etc.) and with toolkits/frameworks from R or Python,",Posted 30+ days ago,2023-03-08,?,https://in.indeed.com/rc/clk?jk=781647fe93b9f59e&fccid=4528945d5fa994aa&vjs=3
Data Analyst / Data Scientist,Data Scientist,The Downtown Club,"Ahmedabad, Gujarat","Leverage various data science methods such as machine learning, statistical modeling, and causal inference to understand user behavior and optimize the product experience. Design and evaluate experiments from A/B tests to more advanced designs to measure the effects of various decisions on the effectiveness of the product. Generate ideas to creatively leverage data for shaping future product roadmaps. Drive democratization of data through creation of new datasets and tooling. Design and surface metrics to guide decision making. Collaborate with cross-functional teams including Product, Engineering, Design, Sales, and Marketing. Create protocols and standards for deployment of models and systems for the data science team.. Create standards and guidelines for the documentation of data science projects and models executed by the team.",Posted 30+ days ago,2023-03-08,?,https://in.indeed.com/rc/clk?jk=6f583dde779080ba&fccid=9bc8984656395290&vjs=3
Data Scientist,Data Scientist,Tata nexarc,"Mumbai, Maharashtra","FTE.Technology.....Job Description ...Role Data Scientist.  .. Company Tata Business Hub Company.  ..    Overview The Tata Group is currently defining a strategy to engage with Small Businesses through a Digital B2B platform called as Tata Business Hub. The intent of this B2B platform is to develop a new roadmap of products and services that can be offered to the millions of Small Businesses in the country and at the same time, deliver a very large opportunity for the Tata Group Companies to build a strong multi-dimensional relationship with Small Businesses Roles/Responsibilities Tata Business Hub is looking for a competent Data Scientist who will be responsible for driving data science projects across the organization Along with this, you will be expected to have a very good handle on different data streams and address the organization's data requirements..  .. Key requirements are as follows...    • Identify valuable data sources and automate collection processes • Undertake preprocessing of structured and unstructured data • Analyze large amounts of information to discover trends and patterns • Build predictive models and machine-learning algorithms • Present information using data visualization techniques • Propose solutions and strategies to business challenges • Collaborate with engineering and product development teams Functional / Technical Skills • Proven experience as a Data Scientist • Experience in data mining • Understanding of machine-learning • Knowledge of R, SQL and Python • Experience using business intelligence tools (e.g. Tableau) and data frameworks (e.g. Hadoop) • Analytical mind and business acumen Required abilities / competencies: • Problem-solving aptitude • Excellent communication and presentation skills • BTech/BE in Computer Science, Engineering or relevant field.  .. Experience Level -...    4+ years of experience in working in leading analytics companies or analytic teams of product companies/startups Location - NA.  ......    Mumbai; Pune; Ahmedabad; Bangalore; Hyderabad; Delhi; Gurugram; Chennai.   .....    1 vacancies.   .....    Min. 2 years",Posted 30+ days ago,2023-03-08,?,https://in.indeed.com/rc/clk?jk=5782d535381a1000&fccid=1efd69ce689831fe&vjs=3
Senior Data Scientist,Data Scientist,UnitedHealth Group,"Gurgaon, Haryana","Own delivery of projects by working closely with cross functional Data Science, Data Engineering and Project management teams in the role of a lead on one or more projects (across the product development lifecycle e.g. from design to implementation) .Research and build new applications or capabilities by applying advanced Artificial Intelligence & Machine Learning (AI/ML) techniques to areas of manual document processing .Leverage UHG’s Cloud infrastructure to tackle previously unsolved problems across Fraud Waste and Abuse, Provider Operations, Provider Experience, Transaction Operations, Customer Engagement and Experience, Clinical Services etc. .Interaction with business stakeholders and engage in communications with business partners for all important functions associated with the project including data understanding, solution design and maintaining an effective ongoing client relationship .Open to adopt new tools, technologies, and methodologies to ensure that the team stays at the frontier of Analytics .Comply with the terms and conditions of the employment contract, company policies and procedures, and any and all directives (such as, but not limited to, transfer and/or re-assignment to different work locations, change in teams and/or work shifts, policies in regards to flexibility of work benefits and/or work environment, alternative work arrangements, and other decisions that may arise due to the changing business environment). The Company may adopt, vary or rescind these policies and directives in its absolute discretion and without any limitation (implied or otherwise) on its ability to do so",Posted 30+ days ago,2023-03-08,?,https://in.indeed.com/rc/clk?jk=b2e0f586ac3dd662&fccid=d3d3520998346837&vjs=3
Data Scientist - Product Development,Data Scientist,ABB,"Bengaluru, Karnataka","Responsible for creating and developing new analytics products and improving the existing ones. Working with business managers to frame a problem, both mathematically and within the business context. Understanding business data and how to use it appropriately in data analysis. Performing exploratory data analysis to gain a deeper understanding of the problem and constructing and fit statistical, machine learning, or optimization models. Collaborating with internal stakeholders to understand business challenges and develop analytical solutions to optimize business processes. Performing analysis using industry leading text mining, data mining, and analytical tools and open source software",Posted 30+ days ago,2023-03-08,?,https://in.indeed.com/rc/clk?jk=1a4361ba89ff0def&fccid=38b4474838e7b7a1&vjs=3
Data Scientist 2,Data Scientist,Epsilon,"Bengaluru, Karnataka",You have experience in Data Science & Analytics domain. You excel at problem solving for Internal Business Stakeholders and our Clients. You have strong experience of DS scripting languages (Python) & BI solutions (Tableau). You have experience working on distributed framework and have handled Big data. You are eloquent communicator both in verbal and written communication,Posted 30+ days ago,2023-03-08,?,https://in.indeed.com/rc/clk?jk=52b0ea46e183b042&fccid=beb2b679d6e2402e&vjs=3
Data Scientist,Data Scientist,Imurgence,"Jamshedpur, Jharkhand","Educational qualifications B Tech/ BE, M.Sc.(Maths) or M Tech/ MS or equivalent in Mechanical/Metallurgical/ Electrical/ Electronics/ Computer Science/Instrumentation/Industrial Engineering/Operations Research or in any other relevant discipline.  Relevant experience (Type/ Nature and years of relevant experience required to execute the role) Min. 2-4 years of experience  Locations: Jamshedpur / Kalinga nagar / Kolkata/ Mumbai  Experience related to advanced analytics Machine learning, Deep learning, Fuzzy logic, data visualisation, statistics, Derived data analysis etc. Programming and process trouble-shooting experience will be preferred. Exposure to mathematical modelling will be preferred. Understanding of statistics and statistical modelling will be required. Good process knowledge related to supply chain, iron and steel manufacturing, marketing or mining/mineral processing is preferable. Programming skills using a high level language (preferably in .net environment) will be necessary. Knowledge on data acquisition, analytics, statistics and other mathematical modelling tools will be useful. Sound concepts on Big data analytics will be helpful.  Technical Competencies Statistics, Data analytics, Artificial intelligence, programming, system engineering and flow design, Logic building, Scenario analysis. Coding in R/ Python language is Compulsory.  Behavioral Competencies Learning inclination, Collaboration, Achievement orientation, change orientation",Posted 30+ days ago,2023-03-08,?,https://in.indeed.com/rc/clk?jk=a2e0d4fd1f4cb4a0&fccid=cd8492a732b8eb63&vjs=3
Data Scientist,Data Scientist,Navikenz,"Bengaluru, Karnataka","Work closely with Navikenz clients to identify areas of exploration/insights from data and propose solutions for effective decision making.Work with the Navikenz Solution Architect, evaluate/select the most appropriate combination of algorithms/implementations/platforms to define solutions to the problem.Build algorithms and design experiments to merge, manage, interrogate and extract data to supply tailored reports to colleagues, customers or the wider organisation.Test data mining models to select the most appropriate ones for use on a project.Assess the effectiveness of data sources and data-gathering techniques and improve data collection methods.Prepare, maintain and present clear and coherent communication, both verbal and written, to understand data needs and report results.Create clear reports that tell compelling stories about the insights learned from data and the proposed actions/strategies/options as a result.Working with the Navikenz Solution Architect, build/operationalize the defined solution to be scalable, maintainable and production-ready.Stay up to date with the latest technology, techniques and methods.Conduct research from which you’ll develop prototypes and proof of concepts.Manage/maintain the repository of built ML models and monitor for opportunities to use built insights/datasets/code/models for other clients.Stay curious and enthusiastic about using algorithms to solve problems and enthuse others to see the benefit of your work",Posted 30+ days ago,2023-03-08,?,https://in.indeed.com/rc/clk?jk=e20065999ca5a89a&fccid=11f21f526e0e65f1&vjs=3
